e, e_dot, e_int, stamp, 
5.080986234032208, 0.0, 1.0161972468064415, 1732835502437790147, 
5.080986234032208, 0.0, 1.0161972468064415, 1732835502555907427, 
5.080986234032208, 0.0, 1.0161972468064415, 1732835502647710517, 
5.080986234032208, 0.0, 1.0161972468064415, 1732835502745693279, 
5.080986234032208, 0.0, 1.0161972468064415, 1732835502838184518, 
5.079226721218522, -0.005865042712288234, 1.0160799459521959, 1732835502956978574, 
5.071713886331982, -0.03090782566742038, 1.0154617894388476, 1732835503047724165, 
5.061613876772522, -0.05870948148666658, 1.0141702989548684, 1732835503146699403, 
5.053792019880981, -0.059739554836670074, 1.0124746521990322, 1732835503236675391, 
5.042799772651983, -0.06271368040179581, 1.0105470446203657, 1732835503356823573, 
5.034777757773137, -0.06338087369281394, 1.0087579700204068, 1732835503447700796, 
5.025714527277232, -0.05695081791583512, 1.0068861371801567, 1732835503546732453, 
5.017224715114804, -0.05851014219444117, 1.0051811333443448, 1732835503636937614, 
5.006268531671563, -0.06481998535223059, 1.0032805182709066, 1732835503757134267, 
4.997805113750451, -0.06473200454784352, 1.0014198907024545, 1732835503848052861, 
4.988452347684478, -0.05938727995694985, 0.9995017328737662, 1732835503946721456, 
4.978255314321387, -0.06516599809688255, 0.997634185050421, 1732835504057429763, 
4.968151851515649, -0.06766832056276446, 0.9956573009014341, 1732835504156860339, 
4.960240199410883, -0.0600503830350115, 0.9937764910165279, 1732835504247792471, 
4.950750423050962, -0.05800476154895762, 0.9919428315984997, 1732835504346741059, 
4.942334962210639, -0.05968412400081391, 0.9902217056448323, 1732835504436840483, 
4.931398588294946, -0.06450611585338588, 0.9882989315704364, 1732835504556884846, 
4.923070903134751, -0.06421353025295969, 0.986453630242689, 1732835504647715265, 
4.913868863917959, -0.05843241458995507, 0.9845558903565104, 1732835504746766821, 
4.90403184616561, -0.06346352323046922, 0.9827314408812213, 1732835504857033754, 
4.8958194197771565, -0.060164813802675944, 0.9809146753240484, 1732835504956972258, 
4.8879370262845265, -0.05364939960361248, 0.9791858861484861, 1732835505047773532, 
4.879602102067519, -0.05405772569879138, 0.9775572365419468, 1732835505146746997, 
4.869676314395119, -0.060869039631358625, 0.9758143628498108, 1732835505257228752, 
4.861099211015499, -0.0616763035067347, 0.9740251751652091, 1732835505356829740, 
4.853274829241857, -0.05467161717753891, 0.9722700236434983, 1732835505446816693, 
4.844913018179081, -0.053953976121391044, 0.9706191372290958, 1732835505546751980, 
4.8353622217683405, -0.05970869157838917, 0.968903337945952, 1732835505657240382, 
4.827191895173723, -0.05907041001786221, 0.967164475674743, 1732835505756893043, 
4.819410026884787, -0.053173982945177535, 0.9654642762551233, 1732835505847732009, 
4.811084996825626, -0.053689661160323254, 0.9638457945922757, 1732835505946743046, 
4.8039002276704235, -0.05169933071454599, 0.9622930167587224, 1732835506037027001, 
4.794298656204459, -0.05595446873722191, 0.9606189253800339, 1732835506156903800, 
4.786542430870166, -0.05785932266752466, 0.9589827543163366, 1732835506247737928, 
4.778443657581518, -0.05284999540980273, 0.9572856496437429, 1732835506346718359, 
4.771230497142179, -0.051039779093290015, 0.9557477723729242, 1732835506437502835, 
4.761611697836834, -0.056106532482281445, 0.9540857235040353, 1732835506556830741, 
4.753855333864798, -0.05791721092460437, 0.9524465019229207, 1732835506647884046, 
4.745597074712981, -0.053382077079510516, 0.9507376070943075, 1732835506746741948, 
4.738521091712782, -0.05111414050671984, 0.9491982333527039, 1732835506837379458, 
4.728838743305398, -0.0558611046919418, 0.9475304606487441, 1732835506956897443, 
4.720907378717437, -0.05871237665114807, 0.9458844809157078, 1732835507048746687, 
4.712804182243111, -0.053448536874292074, 0.9441700202843963, 1732835507146745258, 
4.705731675354263, -0.05058567787724696, 0.9426295490876541, 1732835507236664406, 
4.695618012071167, -0.05728723390647931, 0.940943591311236, 1732835507357838255, 
4.688634337258654, -0.05699112698536327, 0.9393322683122723, 1732835507447838126, 
4.680849054357878, -0.04922985904429744, 0.9376734269125132, 1732835507546798933, 
4.673493871798634, -0.05046821820006819, 0.9361984842276777, 1732835507636802087, 
4.663355309512549, -0.05831248281776169, 0.9345132157112708, 1732835507757210473, 
4.655870310100828, -0.058745205659353296, 0.932847966094134, 1732835507848994322, 
4.647956275183328, -0.0513301144307358, 0.9311454596531137, 1732835507947318802, 
4.640649568706526, -0.05073580464767247, 0.9296317435993787, 1732835508037003985, 
4.630955069648534, -0.05667068511598039, 0.9279707275692259, 1732835508157077945, 
4.623652347521055, -0.05665740395156919, 0.9263504657250744, 1732835508247062964, 
4.615375144523979, -0.05193308374851805, 0.9246655041129045, 1732835508346994825, 
4.6079276617266585, -0.052415619314656325, 0.9231303435847794, 1732835508438024465, 
4.597671508354664, -0.05901212056438195, 0.9213982876403534, 1732835508557646235, 
4.590095029067363, -0.059442108864316744, 0.9197129466099124, 1732835508647386094, 
4.5817312609628456, -0.053134157972728836, 0.9179665198923249, 1732835508748095080, 
4.574167961428293, -0.053090225463569375, 0.9163996167639001, 1732835508837925864, 
