imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0018272995948791504, -0.005921125411987305, -0.0008428459856120075, 5.196412684384925e-12, -2.2665854396020178e-05, -2.292617164829818e-07, 9.71393759829436e-07, 0.0, 1731624913604222310, 
0.01619797945022583, -0.0046010613441467285, 0.00717395562455547, -4.758735678105371e-11, 0.00022190980554550392, -2.1444458780932799e-07, -1.0289696650941679e-05, 1.4762799830264335e-14, 1731624913703614925, 
0.009013831615447998, 0.004295289516448975, 0.008027412963448437, 1.310358293364429e-10, 0.0005247247177562497, 2.49722997416167e-07, -3.1267910788209294e-05, 6.040497668601503e-13, 1731624913803943441, 
-0.010700583457946777, -0.004723727703094482, -0.0008631475851799374, -4.1114337436451387e-10, 0.0003609099549100306, -1.1391854637731057e-06, -1.91752100196291e-05, -3.493170493022695e-12, 1731624913903716573, 
-0.017356574535369873, -0.004828393459320068, -0.008679866107354444, 2.238872113098214e-10, -0.00015206221284871425, -1.472339558365926e-06, 2.6770772410078812e-05, -8.496298640151866e-12, 1731624914003720252, 
-0.8142862319946289, 0.6970005631446838, -0.39025885944367344, 7.663561116746066e-07, -0.015001472210501477, -5.108539354811686e-05, 0.0013242184549176774, -1.0189005834051071e-10, 1731624914104076938, 
-0.04175984859466553, -0.06567108631134033, -0.22418059231966553, -0.0038784035554856157, -0.021277823748036058, 0.18227444692710137, 0.0021197959079801184, -1.5442036330488452e-05, 1731624914203823911, 
0.4290429353713989, -0.3339079022407532, 0.08528637402037431, -0.018769897661347613, -0.030902104563472116, 0.6073986845392596, -0.0010090736569182963, -0.00012650192565904415, 1731624914303809668, 
0.05354422330856323, -0.22193306684494019, 0.06936766176550506, -0.03691728710232569, -0.04618828346026338, 0.7992781791530812, -0.006529851698380863, -0.0005539187797373744, 1731624914503957265, 
0.10832017660140991, 0.14589250087738037, 0.09113472268895623, 0.040529691818020665, 0.04602616161031785, 0.8805794443857118, -0.0026755389543913974, -0.00047045446718542146, 1731624914603802094, 
