x, y, t, 
-0.4193570613861084, -0.5885685086250305, 1731624919967744296, 
-0.38531193137168884, -0.6282480955123901, 1731624920106891051, 
-0.3569115400314331, -0.6576368808746338, 1731624920216767877, 
-0.3297269344329834, -0.6830685138702393, 1731624920316741719, 
-0.3154332935810089, -0.6953408718109131, 1731624920366732131, 
-0.2743813693523407, -0.7279168367385864, 1731624920507208493, 
-0.24057511985301971, -0.7518406510353088, 1731624920618775215, 
-0.20869995653629303, -0.7720655202865601, 1731624920716765875, 
-0.19273065030574799, -0.7818084359169006, 1731624920767733709, 
-0.1464816927909851, -0.8068742752075195, 1731624920907042362, 
-0.10901181399822235, -0.824836254119873, 1731624921017878666, 
-0.09165146946907043, -0.8321436643600464, 1731624921066861324, 
-0.0563398152589798, -0.8461093306541443, 1731624921166760946, 
0.0013220058754086494, -0.8655882477760315, 1731624921327286261, 
0.034255776554346085, -0.8748248815536499, 1731624921418217874, 
0.07104039937257767, -0.8837848901748657, 1731624921517183173, 
0.08933795988559723, -0.8877228498458862, 1731624921567176465, 
0.14250332117080688, -0.8969078660011292, 1731624921709028853, 
0.1846085637807846, -0.902249276638031, 1731624921819114303, 
0.22131270170211792, -0.9054303169250488, 1731624921915948339, 
0.24050304293632507, -0.9068480134010315, 1731624921965930486, 
0.29536405205726624, -0.9082962870597839, 1731624922109012097, 
0.3372408151626587, -0.9074382185935974, 1731624922217964763, 
0.37552401423454285, -0.9053847789764404, 1731624922315758444, 
0.3948225975036621, -0.9037764072418213, 1731624922365874953, 
0.44921520352363586, -0.8977760672569275, 1731624922507155849, 
0.4912525713443756, -0.8913964629173279, 1731624922616765344, 
0.5268297791481018, -0.8847318291664124, 1731624922714759440, 
0.5415627956390381, -0.8816846013069153, 1731624922764754147, 
0.5905279517173767, -0.8693512678146362, 1731624922907408447, 
0.6327916979789734, -0.8569830656051636, 1731624923016724938, 
0.6692871451377869, -0.845293402671814, 1731624923117796103, 
0.686521589756012, -0.8391596078872681, 1731624923163768458, 
0.7414170503616333, -0.8179154396057129, 1731624923323891902, 
0.7664540410041809, -0.8071432709693909, 1731624923416842085, 
0.8011000156402588, -0.7910365462303162, 1731624923517763314, 
0.817808985710144, -0.7825779318809509, 1731624923562799980, 
0.867992639541626, -0.7562758922576904, 1731624923706726529, 
0.9052476286888123, -0.7351200580596924, 1731624923817803154, 
0.9387170076370239, -0.714632511138916, 1731624923916806916, 
0.9553689956665039, -0.7039260268211365, 1731624923968755435, 
1.0006778240203857, -0.6733100414276123, 1731624924108333299, 
1.0351346731185913, -0.6477777361869812, 1731624924216795148, 
