x, y, t, 
-0.14354048669338226, 0.30469635128974915, 1731624153911059406, 
-0.17390082776546478, 0.3058643937110901, 1731624154012152087, 
-0.2016897201538086, 0.30417048931121826, 1731624154101481615, 
-0.23551926016807556, 0.29927152395248413, 1731624154211211927, 
-0.26671302318573, 0.29143092036247253, 1731624154311071729, 
-0.297680526971817, 0.2807670533657074, 1731624154411136892, 
-0.3246379494667053, 0.26891133189201355, 1731624154500569499, 
-0.3578653633594513, 0.2508479952812195, 1731624154615077451, 
-0.3831436336040497, 0.23385389149188995, 1731624154707051118, 
-0.40935495495796204, 0.2133217602968216, 1731624154807162630, 
-0.43364453315734863, 0.19077685475349426, 1731624154905300076, 
-0.4583655595779419, 0.16425275802612305, 1731624155012330805, 
-0.47943976521492004, 0.13705289363861084, 1731624155111073444, 
-0.4983726739883423, 0.10837478190660477, 1731624155211159209, 
-0.5138562321662903, 0.08110254257917404, 1731624155301321685, 
-0.5305806994438171, 0.04631556198000908, 1731624155412032981, 
-0.5433613061904907, 0.013139279559254646, 1731624155511080186, 
-0.5538508296012878, -0.020813170820474625, 1731624155612116407, 
-0.5610524415969849, -0.05184123292565346, 1731624155700863621, 
-0.5674316883087158, -0.08989070355892181, 1731624155811080830, 
-0.5709052681922913, -0.12473335862159729, 1731624155911087443, 
-0.5721244215965271, -0.16083700954914093, 1731624156011063785, 
-0.5714638829231262, -0.19292455911636353, 1731624156100630876, 
-0.5679317116737366, -0.23211801052093506, 1731624156211011101, 
-0.5622156858444214, -0.26767298579216003, 1731624156311210001, 
-0.5543418526649475, -0.30260854959487915, 1731624156411089535, 
-0.5457442998886108, -0.3336891531944275, 1731624156502116573, 
-0.5327346920967102, -0.37155717611312866, 1731624156611431888, 
-0.5187246799468994, -0.404947429895401, 1731624156711196381, 
-0.5026023983955383, -0.437920480966568, 1731624156811169300, 
-0.4865506887435913, -0.4668843448162079, 1731624156902342180, 
-0.46497225761413574, -0.5014020204544067, 1731624157011428772, 
-0.4438449740409851, -0.5316688418388367, 1731624157111415047, 
-0.42087823152542114, -0.5610306262969971, 1731624157211403813, 
-0.39899224042892456, -0.5863209962844849, 1731624157301326812, 
-0.3707737326622009, -0.6159480810165405, 1731624157411157695, 
-0.34361281991004944, -0.6416840553283691, 1731624157513088008, 
-0.3160794973373413, -0.665413498878479, 1731624157610096002, 
-0.2888578176498413, -0.6871045231819153, 1731624157701703521, 
-0.25523677468299866, -0.7107973694801331, 1731624157812207903, 
-0.22341343760490417, -0.7312794327735901, 1731624157912068679, 
-0.19107761979103088, -0.7500119209289551, 1731624158009152353, 
-0.16047218441963196, -0.7659924626350403, 1731624158100671691, 
-0.12265709787607193, -0.7835445404052734, 1731624158211089415, 
-0.08747472614049911, -0.7977024912834167, 1731624158311164334, 
-0.052533283829689026, -0.8103580474853516, 1731624158408116008, 
-0.01896483637392521, -0.8209978938102722, 1731624158501305113, 
0.02203783206641674, -0.8319492340087891, 1731624158611066033, 
0.058728210628032684, -0.8397981524467468, 1731624158711102413, 
0.09526883810758591, -0.8461548686027527, 1731624158808153669, 
0.13094200193881989, -0.8508875370025635, 1731624158901289935, 
0.1558225452899933, -0.8535988330841064, 1731624158967018881, 
0.21143698692321777, -0.8572093844413757, 1731624159111079163, 
0.24858073890209198, -0.8578864336013794, 1731624159207199275, 
0.28471115231513977, -0.8570765256881714, 1731624159301372272, 
0.3268473446369171, -0.854540228843689, 1731624159412129042, 
0.36475664377212524, -0.8506351709365845, 1731624159511078507, 
0.40349987149238586, -0.8455207943916321, 1731624159613089481, 
0.4380166828632355, -0.8395097851753235, 1731624159702533468, 
0.47948047518730164, -0.8308755159378052, 1731624159811292882, 
0.5169413089752197, -0.8216684460639954, 1731624159911097976, 
0.5546392202377319, -0.8107345104217529, 1731624160011212722, 
0.5878356099128723, -0.8003456592559814, 1731624160101140033, 
0.6281400322914124, -0.7860541939735413, 1731624160211075302, 
0.6643525958061218, -0.7716811895370483, 1731624160311118259, 
0.6823131442070007, -0.763725221157074, 1731624160361146220, 
0.7318705320358276, -0.7407077550888062, 1731624160500944736, 
0.7717283964157104, -0.7201912999153137, 1731624160618095077, 
0.8021599650382996, -0.7027844190597534, 1731624160707123575, 
0.8357625007629395, -0.6825762391090393, 1731624160806207555, 
0.8720831871032715, -0.6586458086967468, 1731624160916209894, 
0.9042834639549255, -0.6362156867980957, 1731624161017093527, 
0.9339889883995056, -0.613667368888855, 1731624161111085888, 
0.9641652703285217, -0.5891910791397095, 1731624161211263107, 
0.9911401867866516, -0.5662182569503784, 1731624161301550255, 
1.0234519243240356, -0.5373209118843079, 1731624161411130734, 
1.0515514612197876, -0.5101625919342041, 1731624161511127294, 
1.0790399312973022, -0.4823482036590576, 1731624161611105075, 
1.1033693552017212, -0.4559537470340729, 1731624161701638975, 
1.131280779838562, -0.42352452874183655, 1731624161811077415, 
1.1557477712631226, -0.3929867744445801, 1731624161910627708, 
1.1794580221176147, -0.361661821603775, 1731624162012086779, 
1.1999987363815308, -0.33306407928466797, 1731624162102246849, 
1.2239913940429688, -0.2972774803638458, 1731624162211206230, 
1.2449121475219727, -0.2636529505252838, 1731624162310654153, 
1.2644654512405396, -0.2296658158302307, 1731624162411493047, 
1.2812365293502808, -0.1988547295331955, 1731624162501758797, 
1.3006643056869507, -0.1601664423942566, 1731624162611278894, 
1.3171461820602417, -0.12429539859294891, 1731624162711230034, 
1.3328092098236084, -0.08806747943162918, 1731624162811157675, 
1.3457021713256836, -0.055581845343112946, 1731624162902235458, 
1.360379934310913, -0.014835445210337639, 1731624163011572896, 
1.372809886932373, 0.02283409796655178, 1731624163113177049, 
1.3832308053970337, 0.059388622641563416, 1731624163210236116, 
1.3921390771865845, 0.09433349967002869, 1731624163303539368, 
1.4014196395874023, 0.1368841975927353, 1731624163412095753, 
