imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0057259202003479, 0.02190333604812622, -0.0031213022428165033, -7.752863190013028e-10, -7.10670224063146e-05, 1.0909227553797377e-05, 4.239306221172596e-06, 0.0, 1731624150902869236, 
0.02639847993850708, 0.02715355157852173, 0.012629316571238607, 1.0126264102060728e-09, 0.0002497723514188566, 4.054197369940059e-06, -1.6486235848472175e-05, -8.75950191951459e-13, 1731624151002986326, 
0.010077297687530518, -0.008872509002685547, 0.011252280183592254, 1.2400535903018599e-09, 0.0006684909942294311, 1.855004182563848e-06, -5.3348059023880874e-05, -2.613603523378851e-11, 1731624151102940244, 
0.004605472087860107, -0.01780003309249878, 0.007700608639055674, -2.0732547880197524e-07, 0.0007142607950765853, -0.000290265796794496, -6.080618832734469e-05, -8.667125354195382e-10, 1731624151202989074, 
-0.00836724042892456, -0.007998764514923096, -0.0007775254482169421, 0.00027800773030238203, 0.002646215045063932, 0.10505863112711061, 0.00015331062258251723, 4.3878140560503016e-07, 1731624151302875292, 
-1.283388376235962, 0.994342029094696, -0.6789786182173954, 0.01767720111814981, 0.04272813006897882, 0.41371342695344604, 0.0073979984453581196, 3.310034747745755e-05, 1731624151402836495, 
-0.5972731113433838, 0.18224018812179565, -0.6340501326755023, 0.02579541221037518, 0.033801530152571986, 0.763143327948199, 0.016576871885447868, 0.0004323493198698795, 1731624151502865946, 
0.23453503847122192, -0.4747697114944458, -0.17709917446827428, -0.13318880251608498, -0.13740156013567395, 0.9693398123323405, 0.008541784171647693, 7.672161603418707e-05, 1731624151602825533, 
-0.0643078088760376, -0.05866128206253052, -0.11443390125636156, -0.05876880551343531, -0.05781999925034009, 1.0164096554029207, 0.0018016789469513213, -0.001818656207923113, 1731624151702872181, 
0.407576322555542, 0.0022147297859191895, 0.1640579437809842, -0.003961193698413156, -0.003968798243740787, 0.9980839173823906, -0.0009212102063309172, -0.0028098161449120773, 1731624151802865818, 
-0.19009554386138916, 0.0032822489738464355, -0.023121534798734106, 0.024196978752405295, 0.023877040027336194, 1.0133994299420201, 6.89971005648723e-06, -0.002572355741367948, 1731624152002859221, 
0.4685819149017334, 0.10792410373687744, 0.23884438885175166, 0.07145769207393915, 0.07128512303399526, 1.002420828254187, 0.0036942218124495713, -0.0005024611996197153, 1731624152102873852, 
-0.11842036247253418, -0.1211128830909729, 0.04720882804571744, 0.018422109297779325, 0.018642244540912817, 0.9881915912726937, 0.00657305865626231, 0.0016983460396640905, 1731624152202874192, 
0.11599087715148926, 0.39029353857040405, 0.08831059060103132, 0.18967150380342923, 0.16875602013497037, 1.12393918540939, 0.01389294410666935, 0.007564246972303147, 1731624152303083053, 
0.500822901725769, 0.8704972863197327, 0.31334668130860727, 0.4844394716101548, 0.3835963325167517, 1.262888694560184, 0.03259639006943126, 0.027240170362023485, 1731624152403019362, 
-1.1805757284164429, -1.3415346145629883, -0.5007904102130201, -0.34816777464521675, -0.2949599273327353, 1.1803900882185236, 0.03399594593435746, 0.032227974301407634, 1731624152502982924, 
-0.02695000171661377, -0.4554206132888794, -0.2464675812120085, -0.2551382782117015, -0.23748198297304424, 1.0743479358628285, 0.022583279383361767, 0.010797970007541504, 1731624152602914645, 
