x, y, theta, stamp, 
2.2297263145446777, 0.9813453555107117, 0.02597551217307362, 1729803535818919288, 
2.234078884124756, 0.9814625382423401, 0.02597552334801782, 1729803535910887772, 
2.23978853225708, 0.9816229939460754, 0.025578093146924604, 1729803536029999652, 
2.243886709213257, 0.9818572402000427, 0.024616797091907266, 1729803536118934870, 
2.2486960887908936, 0.9817860722541809, 0.024616808266776872, 1729803536218931655, 
2.253087043762207, 0.9821469783782959, 0.024580578541689966, 1729803536313309955, 
2.258448362350464, 0.9821245074272156, 0.02485071010223245, 1729803536425992975, 
2.262864589691162, 0.982425332069397, 0.024633501244286406, 1729803536524000399, 
2.2666642665863037, 0.9825335144996643, 0.023917538197313893, 1729803536613992144, 
2.270735025405884, 0.9825736284255981, 0.023138138712414203, 1729803536714474855, 
2.275437116622925, 0.9828063249588013, 0.023138138712414203, 1729803536831106800, 
2.279069662094116, 0.9827462434768677, 0.022139624865166692, 1729803536918952897, 
2.283267021179199, 0.9829595685005188, 0.02185376302917969, 1729803537019967132, 
2.286890745162964, 0.9831109642982483, 0.02250654729676087, 1729803537110230984, 
2.291646957397461, 0.9829928278923035, 0.020426328487153273, 1729803537225091514, 
2.2949321269989014, 0.9831385016441345, 0.020797058627259703, 1729803537320043366, 
2.29868221282959, 0.9833528995513916, 0.02179221687305772, 1729803537419974866, 
2.3020801544189453, 0.9831778407096863, 0.02133086473640602, 1729803537510041229, 
2.306239128112793, 0.9833523035049438, 0.022053513095170146, 1729803537626013816, 
2.3096678256988525, 0.9835590124130249, 0.02239755782009261, 1729803537718962235, 
2.3126044273376465, 0.9834614396095276, 0.018811477126426637, 1729803537821017587, 
2.316420078277588, 0.983519434928894, 0.01905036435024991, 1729803537929394339, 
2.3195955753326416, 0.9837292432785034, 0.020766286827363662, 1729803538027009080, 
2.322861433029175, 0.9837114810943604, 0.020529300782336612, 1729803538118970024, 
2.3261828422546387, 0.9836795330047607, 0.01867676628041158, 1729803538217025693, 
2.3289313316345215, 0.983779788017273, 0.01872825731479457, 1729803538311377850, 
2.332679510116577, 0.9840021133422852, 0.01869034013007749, 1729803538428178899, 
2.335252523422241, 0.9838712215423584, 0.018463838252443517, 1729803538520039529, 
2.338315010070801, 0.9839180111885071, 0.018723478214563924, 1729803538618031318, 
2.3411707878112793, 0.9841315150260925, 0.019921303714225624, 1729803538710913838, 
2.3445513248443604, 0.9841941595077515, 0.019672151697738064, 1729803538829155609, 
2.347238063812256, 0.9840987324714661, 0.018955227599132363, 1729803538920185608, 
2.3501744270324707, 0.9841852784156799, 0.01958203829666815, 1729803539020003079, 
2.352872610092163, 0.9843652248382568, 0.020316615886729873, 1729803539110416801, 
2.356350898742676, 0.98430335521698, 0.019577989150936254, 1729803539229048708, 
2.359020948410034, 0.9843031167984009, 0.01858710991120807, 1729803539320156576, 
2.36224365234375, 0.984438955783844, 0.018008946695618845, 1729803539419825921, 
2.3649988174438477, 0.9846310019493103, 0.017819874120881242, 1729803539510150641, 
2.367708683013916, 0.9844792485237122, 0.017809377118376563, 1729803539610193943, 
2.3714759349823, 0.984427273273468, 0.01656599532672463, 1729803539720800974, 
2.3743069171905518, 0.9845976233482361, 0.01656598415141583, 1729803539820130953, 
2.3767058849334717, 0.9847975969314575, 0.016565972976229054, 1729803539910792644, 
2.380131721496582, 0.9846866726875305, 0.016565959938326203, 1729803540030297788, 
2.3830175399780273, 0.984593391418457, 0.0165659487625064, 1729803540120055387, 
2.3860065937042236, 0.984708309173584, 0.01656593758694209, 1729803540220149359, 
2.3885257244110107, 0.9847932457923889, 0.01656592641163329, 1729803540311305365, 
2.392026901245117, 0.9848017692565918, 0.01656591337347493, 1729803540430072983, 
2.394714117050171, 0.9848217964172363, 0.016565902198166123, 1729803540520072379, 
2.398047685623169, 0.9848755598068237, 0.016565891022346315, 1729803540620048409, 
2.4003806114196777, 0.9849465489387512, 0.0165658798470375, 1729803540711427266, 
2.4040098190307617, 0.9849479794502258, 0.01656586680887914, 1729803540830083846, 
2.4069085121154785, 0.9849690198898315, 0.015733532827487302, 1729803540923016487, 
2.409717321395874, 0.985072910785675, 0.014900254411561939, 1729803541016011160, 
2.412592887878418, 0.9850497841835022, 0.015703963768350444, 1729803541114392024, 
2.4160897731781006, 0.9849905967712402, 0.016645732995672298, 1729803541224852142, 
2.4188332557678223, 0.9851598739624023, 0.01575355200134959, 1729803541320023427, 
2.4214913845062256, 0.9853123426437378, 0.016353886269375905, 1729803541420135261, 
2.4247474670410156, 0.9852136373519897, 0.01766855389567666, 1729803541529993961, 
2.4276998043060303, 0.9852328896522522, 0.017668576246684987, 1729803541631079681, 
2.4303460121154785, 0.9853333234786987, 0.01766859859745555, 1729803541720117548, 
2.4331676959991455, 0.985477089881897, 0.017668619086064447, 1729803541820035278, 
2.436652660369873, 0.9853370189666748, 0.01889743783932728, 1729803541930074158, 
2.4393715858459473, 0.9854510426521301, 0.0187229149377357, 1729803542026090869, 
2.4422316551208496, 0.9855803847312927, 0.018709791680736585, 1729803542120034498, 
2.4451613426208496, 0.9856157898902893, 0.019352570242610098, 1729803542220055665, 
2.4475035667419434, 0.985556960105896, 0.02032173019186091, 1729803542310604062, 
2.4475467205047607, 0.9855254292488098, 0.019683001830064027, 1729803542427156801, 
2.447568655014038, 0.9855188131332397, 0.020042775845199635, 1729803542520254746, 
2.4478976726531982, 0.9855338931083679, 0.019881131083883265, 1729803542617117417, 
2.4479143619537354, 0.9855188131332397, 0.019841548539801277, 1729803542709871563, 
2.451223611831665, 0.9856438040733337, 0.02002797352974804, 1729803542828102321, 
