e, e_dot, e_int, stamp, 
-2.356194229234864, 0.0, -0.3764860641436494, 1729803726679874012, 
-2.356194229234864, 0.0, -0.3320638107117466, 1729803726720861481, 
-2.356194229234864, 0.0, -0.21210634809945206, 1729803726769894752, 
-2.3172270058455533, 0.08662487206567782, -0.46624983227160033, 1729803726919840999, 
-2.2187880814739307, 0.38486855138661485, -0.5972488438010262, 1729803727029861687, 
-2.0988273208175423, 0.7419822869061594, -0.4426200040122097, 1729803727119975370, 
-1.9452850540081457, 0.976944977616752, -0.3885095310741881, 1729803727215962137, 
-1.7617966964085898, 1.1167824000463384, -0.38859656186435293, 1729803727320769022, 
-1.610052945425676, 1.0470058212540836, -0.3792044505940635, 1729803727429914466, 
-1.5189488563665923, 0.799221893564047, -0.32537250253362, 1729803727520351464, 
-1.4330829785902972, 0.6228373518682094, -0.28915916404377195, 1729803727620063824, 
-1.332944194421405, 0.591405583610077, -0.2990679937277996, 1729803727729735128, 
-1.2370666291108616, 0.6229813070476214, -0.2801845774260067, 1729803727830039851, 
-1.1525009104752855, 0.632445845277911, -0.2359170909060674, 1729803727919862473, 
-1.070958063674536, 0.5855993434921479, -0.21897687746049085, 1729803728019875358, 
-0.999643467529032, 0.5070255181433658, -0.2160127478677366, 1729803728120922866, 
-0.9291014904211299, 0.45100614727963007, -0.2100113583311106, 1729803728229907508, 
-0.9015667063087152, 0.41534269275619234, -0.14620519642380878, 1729803728275893640, 
-0.8187659670340883, 0.39104220996520506, -0.1679272389462372, 1729803728420054417, 
-0.7618924037032375, 0.3877767791473185, -0.19917854080547337, 1729803728516619442, 
-0.6997316995170471, 0.3776367588270479, -0.16026796758583364, 1729803728630897250, 
-0.659818882642667, 0.3308493830658197, -0.14372698018690083, 1729803728719868336, 
-0.6160873571048031, 0.2953142435406084, -0.12444266790115698, 1729803728819863050, 
-0.5721373678315493, 0.27873743641466997, -0.12947385876118364, 1729803728930048212, 
-0.5373315866180555, 0.2524363071400329, -0.11923020537923, 1729803729027153078, 
-0.5070500785236907, 0.22832412349801565, -0.10229335727577048, 1729803729119888273, 
-0.4714666455406826, 0.22745948015298081, -0.09738481826549711, 1729803729219886383, 
-0.44127108305809104, 0.22117186636553568, -0.09377194630677388, 1729803729318027627, 
