x, y, t, 
-0.2862791121006012, 0.2761183977127075, 1731624030865190758, 
-0.31680235266685486, 0.2632890045642853, 1731624030964985671, 
-0.3436673581600189, 0.24929755926132202, 1731624031056014505, 
-0.3717486560344696, 0.23127935826778412, 1731624031155388304, 
-0.4010235369205475, 0.20867624878883362, 1731624031265215229, 
-0.42593494057655334, 0.18588702380657196, 1731624031364990159, 
-0.4468182921409607, 0.1637250930070877, 1731624031456044027, 
-0.4681711792945862, 0.13692845404148102, 1731624031555510761, 
-0.48947611451148987, 0.10534343868494034, 1731624031665049824, 
-0.5065833926200867, 0.07533253729343414, 1731624031764994070, 
-0.5201192498207092, 0.04683326184749603, 1731624031855988622, 
-0.53267902135849, 0.015342708677053452, 1731624031954491343, 
-0.5446434020996094, -0.022372551262378693, 1731624032067194070, 
-0.5526942014694214, -0.055832672864198685, 1731624032162998934, 
-0.5581924319267273, -0.08829298615455627, 1731624032254988801, 
-0.5619115829467773, -0.12275328487157822, 1731624032352705621, 
-0.5633628964424133, -0.1633283942937851, 1731624032465038201, 
-0.562227189540863, -0.19875967502593994, 1731624032563000176, 
-0.5589824318885803, -0.23175695538520813, 1731624032655002655, 
-0.5537641644477844, -0.2668638229370117, 1731624032752077089, 
-0.5450422167778015, -0.3067372739315033, 1731624032865087892, 
-0.5352693796157837, -0.34123602509498596, 1731624032962005373, 
-0.5241631865501404, -0.37333184480667114, 1731624033054995754, 
-0.5088739991188049, -0.41067302227020264, 1731624033165335680, 
-0.49279531836509705, -0.4437114894390106, 1731624033265048946, 
-0.47559818625450134, -0.4747796952724457, 1731624033361004287, 
-0.4569709897041321, -0.5040652751922607, 1731624033455050481, 
-0.4354029595851898, -0.5343102812767029, 1731624033556230390, 
-0.40990522503852844, -0.5664783716201782, 1731624033665132209, 
-0.3859216272830963, -0.5934535264968872, 1731624033760573276, 
-0.361327201128006, -0.618611216545105, 1731624033855483977, 
-0.33130401372909546, -0.6462552547454834, 1731624033964810567, 
-0.3023757338523865, -0.670281171798706, 1731624034065097815, 
-0.2717437148094177, -0.6932060718536377, 1731624034165964176, 
-0.24350672960281372, -0.712319016456604, 1731624034255545858, 
-0.21144959330558777, -0.7317875027656555, 1731624034354770561, 
-0.1763858050107956, -0.7508791089057922, 1731624034460952704, 
-0.14238697290420532, -0.767363429069519, 1731624034560465168, 
-0.10720804333686829, -0.7824779152870178, 1731624034660327820, 
-0.06869325041770935, -0.7968917489051819, 1731624034769104758, 
-0.03521963953971863, -0.8075168132781982, 1731624034861185990, 
0.0014410768635571003, -0.8174586296081543, 1731624034961019393, 
0.03844992816448212, -0.8257163763046265, 1731624035059094429, 
0.07280365377664566, -0.83211350440979, 1731624035150069794, 
0.11651835590600967, -0.8382005095481873, 1731624035265377399, 
0.15478672087192535, -0.8416662216186523, 1731624035365022619, 
0.18926654756069183, -0.8433382511138916, 1731624035455075727, 
0.23176513612270355, -0.8439556956291199, 1731624035566469637, 
0.27007514238357544, -0.8426996469497681, 1731624035665077801, 
0.3088442087173462, -0.8400155901908875, 1731624035765027611, 
0.34370726346969604, -0.8361995816230774, 1731624035855068132, 
0.3820672631263733, -0.8304909467697144, 1731624035954740409, 
0.4243379235267639, -0.8223960399627686, 1731624036065155201, 
0.4620758593082428, -0.8138703107833862, 1731624036165031664, 
0.49633631110191345, -0.8047975897789001, 1731624036255091928, 
0.5339195132255554, -0.7933427691459656, 1731624036355551626, 
0.5745055675506592, -0.7791787981987, 1731624036465205226, 
0.6106677055358887, -0.7650560736656189, 1731624036565033616, 
0.6434082984924316, -0.7512373924255371, 1731624036656070112, 
0.6791106462478638, -0.7346940636634827, 1731624036754775928, 
0.71733558177948, -0.7155244946479797, 1731624036865115337, 
0.7514142394065857, -0.6965804696083069, 1731624036965037123, 
0.7813255190849304, -0.6785401105880737, 1731624037056031253, 
0.8141430020332336, -0.6574575901031494, 1731624037155242760, 
0.8499835133552551, -0.6325656175613403, 1731624037265098025, 
0.8816362619400024, -0.6087649464607239, 1731624037365038986, 
0.9093029499053955, -0.5870354175567627, 1731624037456112136, 
0.9422759413719177, -0.5590415000915527, 1731624037566046027, 
0.9716790318489075, -0.5322285294532776, 1731624037667063125, 
0.9992777109146118, -0.5053935050964355, 1731624037764042509, 
1.0245692729949951, -0.4794267416000366, 1731624037855037770, 
1.05074143409729, -0.45075374841690063, 1731624037953864939, 
1.0795643329620361, -0.4170922040939331, 1731624038066234457, 
1.1036444902420044, -0.38723891973495483, 1731624038163044985, 
1.1257209777832031, -0.3581533133983612, 1731624038255044764, 
1.148214340209961, -0.32633617520332336, 1731624038353331541, 
1.1723761558532715, -0.28942736983299255, 1731624038465124757, 
1.1925065517425537, -0.256531298160553, 1731624038563050128, 
1.210485577583313, -0.22513608634471893, 1731624038655330622, 
1.230983853340149, -0.18645833432674408, 1731624038764604736, 
1.2482608556747437, -0.1509704440832138, 1731624038865102797, 
1.263953447341919, -0.11638936400413513, 1731624038961050742, 
1.2780193090438843, -0.08214467018842697, 1731624039055052910, 
1.2921228408813477, -0.04523884505033493, 1731624039156239852, 
1.3063271045684814, -0.004282640293240547, 1731624039265134879, 
1.3174047470092773, 0.03225843608379364, 1731624039361060333, 
1.3271280527114868, 0.06828069686889648, 1731624039455242485, 
1.3372541666030884, 0.11073257774114609, 1731624039564670012, 
1.3448539972305298, 0.14912612736225128, 1731624039665516187, 
1.3516786098480225, 0.18834154307842255, 1731624039767365756, 
1.3565438985824585, 0.22335492074489594, 1731624039855256956, 
1.3608473539352417, 0.2624921202659607, 1731624039955006244, 
1.3641692399978638, 0.30591103434562683, 1731624040064799210, 
1.36600923538208, 0.3451880216598511, 1731624040165653053, 
1.3665053844451904, 0.380832314491272, 1731624040255402746, 
1.3659480810165405, 0.42048144340515137, 1731624040354724089, 
1.3638445138931274, 0.46377938985824585, 1731624040465193650, 
1.3604247570037842, 0.503329336643219, 1731624040566089271, 
1.3560465574264526, 0.5388856530189514, 1731624040655351546, 
1.3503546714782715, 0.5780787467956543, 1731624040755113858, 
1.3430399894714355, 0.6194026470184326, 1731624040861492307, 
1.3343883752822876, 0.6595847010612488, 1731624040966154684, 
1.3254185914993286, 0.6951932311058044, 1731624041058125662, 
1.3157278299331665, 0.7304155826568604, 1731624041150118286, 
1.3037828207015991, 0.7682313323020935, 1731624041251221981, 
1.2886607646942139, 0.8114060759544373, 1731624041366075048, 
1.275809407234192, 0.8445940017700195, 1731624041455111029, 
1.260360598564148, 0.8809016346931458, 1731624041555220894, 
1.2418489456176758, 0.9205659031867981, 1731624041664745352, 
1.2239465713500977, 0.9558874368667603, 1731624041766077740, 
1.2070693969726562, 0.9869568943977356, 1731624041856161776, 
1.1847997903823853, 1.0247248411178589, 1731624041966432482, 
1.1635663509368896, 1.0578595399856567, 1731624042065253403, 
1.1416367292404175, 1.0902959108352661, 1731624042166081395, 
1.120784878730774, 1.1190918684005737, 1731624042257104700, 
1.0964998006820679, 1.1504391431808472, 1731624042355174563, 
1.0689029693603516, 1.1838483810424805, 1731624042465832522, 
1.0428850650787354, 1.2133136987686157, 1731624042566091442, 
1.018493413925171, 1.2391210794448853, 1731624042656092041, 
0.9904568195343018, 1.2671294212341309, 1731624042755977850, 
0.9593716859817505, 1.2967934608459473, 1731624042865308725, 
0.930206835269928, 1.322725534439087, 1731624042965084536, 
0.9023844599723816, 1.3457329273223877, 1731624043056158554, 
0.8683516979217529, 1.3723316192626953, 1731624043166018590, 
0.8366636037826538, 1.3956787586212158, 1731624043268145414, 
0.8044427633285522, 1.4176331758499146, 1731624043364090457, 
0.773412823677063, 1.4373661279678345, 1731624043457089765, 
0.7402752041816711, 1.456928014755249, 1731624043553964978, 
0.7017742395401001, 1.4781267642974854, 1731624043666142038, 
0.6669896841049194, 1.4957523345947266, 1731624043764212602, 
0.634239912033081, 1.5110487937927246, 1731624043856091634, 
0.5990573167800903, 1.5263510942459106, 1731624043953533620, 
0.5576990246772766, 1.5426254272460938, 1731624044065170265, 
0.5233486294746399, 1.5549190044403076, 1731624044163097986, 
0.4964952766895294, 1.5637677907943726, 1731624044255089065, 
