x, y, theta, stamp, 
-0.44176578521728516, -0.6760252714157104, -2.6000647690488057, 1729803811925023544, 
-0.45279473066329956, -0.6827077865600586, -2.6003971449712293, 1729803812023987387, 
-0.4630095362663269, -0.6888439655303955, -2.6006038164244534, 1729803812120059702, 
-0.4729202389717102, -0.6949859261512756, -2.601618940645525, 1729803812215057838, 
-0.4845181703567505, -0.7019947171211243, -2.6005041170843777, 1729803812325672747, 
-0.4896984398365021, -0.7049478888511658, -2.6009705167863304, 1729803812375136587, 
-0.5042983293533325, -0.7139354944229126, -2.604868407981863, 1729803812521257852, 
-0.5157197713851929, -0.7207384705543518, -2.6042301739072093, 1729803812636125818, 
-0.5245534181594849, -0.7259465456008911, -2.6032533354348026, 1729803812725044452, 
-0.533511757850647, -0.7314484715461731, -2.6077435262505024, 1729803812825052706, 
-0.5424303412437439, -0.7367405891418457, -2.609587461373587, 1729803812922091490, 
-0.5510642528533936, -0.7416847348213196, -2.6086334885039686, 1729803813015672075, 
-0.5610856413841248, -0.7477045059204102, -2.609846095406017, 1729803813125151965, 
-0.5698190331459045, -0.752888560295105, -2.610099806117991, 1729803813225024242, 
-0.5782389640808105, -0.7578808069229126, -2.608946808411361, 1729803813323141106, 
-0.585996687412262, -0.762523353099823, -2.6096215355142856, 1729803813415345366, 
-0.595128059387207, -0.7679783701896667, -2.6116702963517886, 1729803813526226559, 
-0.6029728055000305, -0.7728316187858582, -2.613632192221106, 1729803813627237662, 
-0.6108698844909668, -0.7774615287780762, -2.614132357785912, 1729803813725345430, 
-0.6178726553916931, -0.7814200520515442, -2.615008390057881, 1729803813815063807, 
-0.6261023283004761, -0.7861070036888123, -2.6167213247956034, 1729803813925347901, 
-0.6336689591407776, -0.7907573580741882, -2.615763836839207, 1729803814024915819, 
-0.6410733461380005, -0.7951622009277344, -2.614459461673202, 1729803814125039328, 
-0.648511528968811, -0.7995736002922058, -2.6162726874071613, 1729803814234789032, 
-0.6554009318351746, -0.8032470941543579, -2.617221821383498, 1729803814325315621, 
-0.6619682908058167, -0.8071909546852112, -2.619338684273059, 1729803814425169901, 
-0.6682366728782654, -0.8110837936401367, -2.6185316805148235, 1729803814525069452, 
-0.6744641661643982, -0.8144330382347107, -2.6179003554091826, 1729803814616470195, 
-0.6817386150360107, -0.8185053467750549, -2.6179003554091826, 1729803814726078173, 
-0.6880220174789429, -0.8224098086357117, -2.6199150155862165, 1729803814825052281, 
-0.6943312287330627, -0.8258672952651978, -2.620317913032398, 1729803814925032786, 
-0.6997091770172119, -0.8290810585021973, -2.620672896152133, 1729803815015115681, 
-0.7060577273368835, -0.8329987525939941, -2.61960579622051, 1729803815125065473, 
-0.7122008204460144, -0.8361685276031494, -2.61960579622051, 1729803815225105269, 
-0.7181149125099182, -0.8393423557281494, -2.619714460391526, 1729803815325038767, 
-0.7230520844459534, -0.8422838449478149, -2.621623525386183, 1729803815415565259, 
-0.7290351390838623, -0.8457868099212646, -2.621623525386183, 1729803815526180037, 
-0.7346226572990417, -0.8489358425140381, -2.621623525386183, 1729803815625057549, 
-0.7395743727684021, -0.8518521785736084, -2.621623525386183, 1729803815725040996, 
-0.7446251511573792, -0.8547927737236023, -2.6207256899789804, 1729803815815544210, 
-0.7499449253082275, -0.8577588200569153, -2.6207256899789804, 1729803815925077415, 
-0.755205512046814, -0.8608264923095703, -2.6207256899789804, 1729803816025059506, 
-0.7596792578697205, -0.8633262515068054, -2.620553983420347, 1729803816121048602, 
-0.7644999027252197, -0.8661609888076782, -2.6200750001809583, 1729803816220043687, 
-0.7697558999061584, -0.869040846824646, -2.6192941992401395, 1729803816330189558, 
-0.7740177512168884, -0.871601402759552, -2.619073374843798, 1729803816420097926, 
-0.7786175012588501, -0.8741002082824707, -2.618450608330117, 1729803816526347196, 
-0.7823903560638428, -0.8765063881874084, -2.619804827957065, 1729803816615415073, 
-0.7871303558349609, -0.8791238069534302, -2.619354684398952, 1729803816725100130, 
-0.7916141748428345, -0.8817928433418274, -2.6215949280466067, 1729803816825054548, 
-0.7951856255531311, -0.883888304233551, -2.6205568255253793, 1729803816921060281, 
-0.7990037798881531, -0.886028528213501, -2.620074300582099, 1729803817015703764, 
-0.8033016324043274, -0.8887245655059814, -2.620290964875578, 1729803817125158443, 
-0.8073777556419373, -0.891017496585846, -2.6203069482847012, 1729803817225079295, 
-0.8109287023544312, -0.8932250738143921, -2.6206212530780912, 1729803817322243740, 
-0.8150767087936401, -0.8955260515213013, -2.6222376875113564, 1729803817432625842, 
-0.8185803294181824, -0.8974631428718567, -2.6223318554998425, 1729803817525227414, 
-0.8220486640930176, -0.8995247483253479, -2.6240842268911764, 1729803817625110978, 
-0.8256283402442932, -0.9016518592834473, -2.6243552789848934, 1729803817723095299, 
-0.8289299607276917, -0.9036625623703003, -2.6210846579339564, 1729803817815624524, 
-0.8324298858642578, -0.9057225584983826, -2.622979184824861, 1729803817925172081, 
-0.8358526825904846, -0.9076711535453796, -2.6238074314860103, 1729803818026091451, 
-0.8391631841659546, -0.9096805453300476, -2.62034134123015, 1729803818124089768, 
-0.8418741226196289, -0.911224901676178, -2.622796743283586, 1729803818216771270, 
-0.8435136079788208, -0.9121420383453369, -2.623409531177459, 1729803818267370778, 
-0.8487987518310547, -0.9151947498321533, -2.6224651403724075, 1729803818427297432, 
-0.8512652516365051, -0.9166975021362305, -2.6262343305001368, 1729803818525220906, 
-0.8538857102394104, -0.9181978106498718, -2.6260192866988916, 1729803818616660137, 
-0.8569125533103943, -0.919910728931427, -2.624821913366403, 1729803818725200588, 
-0.8598665595054626, -0.9217095971107483, -2.6257686514125056, 1729803818825270865, 
-0.8630083799362183, -0.9234868884086609, -2.6255348135056202, 1729803818925084275, 
-0.8658613562583923, -0.925102949142456, -2.6242575766820737, 1729803819034829395, 
-0.8680739998817444, -0.9263893961906433, -2.6242575766820737, 1729803819125274339, 
-0.8708400726318359, -0.9279899597167969, -2.6246080523263986, 1729803819225087200, 
-0.873581051826477, -0.9296361804008484, -2.6246080523263986, 1729803819325369482, 
-0.8757116794586182, -0.9309249520301819, -2.6256346633010352, 1729803819415308080, 
-0.8787254095077515, -0.9326602816581726, -2.6263502328430297, 1729803819525228700, 
-0.8813976049423218, -0.9342492818832397, -2.6263502328430297, 1729803819625140717, 
-0.8840688467025757, -0.9357579946517944, -2.6269302100337253, 1729803819726198558, 
-0.8863968253135681, -0.9370800256729126, -2.6269302100337253, 1729803819815125233, 
-0.8893917202949524, -0.9388232827186584, -2.62835020129847, 1729803819926137606, 
-0.8921206593513489, -0.940392255783081, -2.62835020129847, 1729803820025099297, 
-0.894500195980072, -0.9415248036384583, -2.62835020129847, 1729803820125240083, 
-0.8967788219451904, -0.9430352449417114, -2.6288949649813476, 1729803820215608502, 
-0.9000256657600403, -0.9447057247161865, -2.6288949649813476, 1729803820325203381, 
-0.9027565121650696, -0.9461723566055298, -2.6288949649813476, 1729803820425136157, 
-0.905231773853302, -0.9474931955337524, -2.6288949649813476, 1729803820526290289, 
-0.9083111882209778, -0.9493157863616943, -2.629585048880052, 1729803820634795200, 
-0.9111118912696838, -0.9509552717208862, -2.6288084926232953, 1729803820730234836, 
-0.9131865501403809, -0.9520311951637268, -2.632161135543932, 1729803820821135055, 
-0.9154331088066101, -0.9535149931907654, -2.6343119275810554, 1729803820921243356, 
-0.9184252619743347, -0.9550673365592957, -2.6341385964338873, 1729803821020165144, 
-0.9213590621948242, -0.9567133784294128, -2.633010362794333, 1729803821130373388, 
-0.9237834811210632, -0.9579162001609802, -2.633617121451322, 1729803821225159302, 
-0.9263356328010559, -0.9592527747154236, -2.6354541958113673, 1729803821321596992, 
-0.9285004734992981, -0.9606539011001587, -2.6347303005795526, 1729803821415432709, 
-0.9317124485969543, -0.9623506665229797, -2.6335737963710923, 1729803821525265401, 
-0.9341880679130554, -0.9636328816413879, -2.6350217113354137, 1729803821625134589, 
-0.9368287324905396, -0.9651457667350769, -2.6356582710936336, 1729803821722262870, 
-0.9393624067306519, -0.9665306806564331, -2.6350483960038353, 1729803821815456995, 
-0.9423840641975403, -0.9681558609008789, -2.635968702907415, 1729803821925256872, 
-0.9447653293609619, -0.969526469707489, -2.6369621825900214, 1729803822025172921, 
-0.9473428130149841, -0.9709385633468628, -2.6376724472164845, 1729803822122106775, 
-0.9502063989639282, -0.9723702073097229, -2.6385559989113965, 1729803822215588657, 
-0.9527729749679565, -0.9737793803215027, -2.6390533746057696, 1729803822325177526, 
-0.955173671245575, -0.9752607941627502, -2.6377735012234935, 1729803822425156302, 
-0.9575738310813904, -0.9766551852226257, -2.6361961550822284, 1729803822523308416, 
