e, e_dot, e_int, stamp, 
2.7041634651185076, 0.0, 0.29712261892258224, 1729803601673064670, 
2.7041634651185076, 0.0, 0.3682209958343729, 1729803601769081582, 
2.7041439788068744, -6.49321042947422e-05, 0.5301532351193234, 1729803601869115876, 
2.698552461609804, -0.017134643587433974, 0.5653835810649738, 1729803601978305716, 
2.688478809359452, -0.0506783904389102, 0.5639577710942594, 1729803602078216935, 
2.6769250232395936, -0.07646157620372672, 0.5101336783933592, 1729803602168088619, 
2.664030351568635, -0.08296786057920365, 0.5273179144146043, 1729803602275236265, 
2.650205140743477, -0.08295544342188839, 0.5719510305792028, 1729803602382807506, 
2.638352853374189, -0.08670854172668972, 0.5238935929016129, 1729803602472867616, 
2.6250076704870953, -0.08825202926211062, 0.5019452330955072, 1729803602573092867, 
2.6111057850730126, -0.09266660753475144, 0.5149926820540744, 1729803602669068601, 
2.5971625818643456, -0.09784126942646454, 0.49547632659786794, 1729803602762851146, 
2.5810764751470563, -0.09828906134996229, 0.5292007821657532, 1729803602872885787, 
2.5664532455527915, -0.09738095751814842, 0.5427144194359773, 1729803602973078124, 
2.5516681037854574, -0.09944541554893671, 0.5061387540267037, 1729803603070103250, 
2.5371153816764704, -0.10295051539071587, 0.48491701807222864, 1729803603163111575, 
2.5191824384246075, -0.10636459372320121, 0.5155126847043753, 1729803603273382033, 
2.5026573099142073, -0.10945760287239843, 0.5290564045999547, 1729803603373083613, 
2.48615084911663, -0.11117875320717975, 0.4957202947477975, 1729803603471459117, 
2.46749196059221, -0.11275821197968695, 0.5165274635745294, 1729803603580905504, 
2.4533174984074044, -0.11512874750109676, 0.4703141170496892, 1729803603661947832, 
2.4340364433066677, -0.1154168553105502, 0.4745533879576992, 1729803603774473144, 
2.4166737591239134, -0.11618537941985986, 0.512510698073447, 1729803603872452523, 
2.3966871106871865, -0.11978006007287494, 0.5018004891337223, 1729803603982189294, 
2.3801709074501862, -0.11999214087142683, 0.48581741535709944, 1729803604075058460, 
2.3618779708236803, -0.12149118860432516, 0.4542292163922984, 1729803604173075699, 
2.343275165259681, -0.12420541251533644, 0.46772493676833565, 1729803604273098070, 
2.326478613650033, -0.12319126325198466, 0.4488833505019767, 1729803604364588864, 
2.3056827945874265, -0.1242623420897467, 0.4682969899777985, 1729803604474503524, 
2.286567236851087, -0.12767580801009923, 0.48093474168341016, 1729803604573124897, 
2.2676978469119837, -0.1272503816051004, 0.45511495745877606, 1729803604673534901, 
2.246502414525227, -0.12719762358565603, 0.47571657683145313, 1729803604782976172, 
2.2291325801117576, -0.12842789919597755, 0.44976072913163234, 1729803604873626194, 
2.2097228532249233, -0.12824352495798727, 0.42598647385004523, 1729803604974134140, 
2.190309667043743, -0.12909599333498437, 0.4430214931750271, 1729803605074113655, 
2.1687707199732684, -0.13030438850733897, 0.4586292703466368, 1729803605183592052, 
2.1513433108381617, -0.13032943960677776, 0.432284041080927, 1729803605273309926, 
2.1317577702468236, -0.13014475008120827, 0.40764780091979275, 1729803605373140673, 
2.1121696125847356, -0.13000802560747035, 0.4282395576692046, 1729803605474195664, 
2.090947602884269, -0.1294706935306562, 0.443701536343521, 1729803605583263937, 
2.073123512277248, -0.13042420830762622, 0.41775744282732985, 1729803605673880855, 
2.0533926055888827, -0.13182304033701178, 0.39352597884633733, 1729803605773144890, 
2.0334294023058175, -0.13215611939286862, 0.4111622551429212, 1729803605874123984, 
2.0155800435511035, -0.13168032541274913, 0.3893877087181494, 1729803605964571662, 
1.9925124712335935, -0.13546630274064944, 0.404359370028486, 1729803606074914137, 
1.971291966943849, -0.14168887439197445, 0.41572659200785367, 1729803606173151622, 
1.9509368269548488, -0.1419508838254857, 0.3849322763481252, 1729803606270154601, 
1.9275939418517403, -0.1413719850135068, 0.40157392595637564, 1729803606379093209, 
1.9093712762185342, -0.1428598762900033, 0.37422731176331103, 1729803606464125046, 
1.8869494071393427, -0.14326695840607503, 0.3607576525995067, 1729803606568172367, 
1.8656075788350304, -0.14229030312774948, 0.3869256632374804, 1729803606669139475, 
1.84419679112006, -0.14224835514220055, 0.37382700101167726, 1729803606768552989, 
1.821694975350598, -0.14255779426773407, 0.3787288109331131, 1729803606874542452, 
1.8004167887835205, -0.14268522172005033, 0.3728245368967261, 1729803606973165224, 
1.779713710062591, -0.14379686716080373, 0.350455246832649, 1729803607069174016, 
1.7551942704143908, -0.14298268581411652, 0.37517264123582666, 1729803607184121065, 
1.7383251320174493, -0.14126575725692989, 0.3429194039521353, 1729803607264264616, 
1.7148079253163082, -0.14214309304920206, 0.32820860766240234, 1729803607373169441, 
1.6939665418875542, -0.14359470168509128, 0.3532850266904766, 1729803607470177686, 
1.6735866718812942, -0.14381069963716045, 0.32375006047150384, 1729803607564271599, 
1.6518126808656257, -0.14401813299726127, 0.32651034540427004, 1729803607665328041, 
1.6282343963025112, -0.14396481135205463, 0.3467508998434695, 1729803607774269502, 
1.6072146672478214, -0.14445665791078108, 0.3353210868598548, 1729803607871161760, 
1.5834232598048317, -0.14447475519420303, 0.3321662619029728, 1729803607981060369, 
1.5633629685431962, -0.14393531580401966, 0.32178761302819925, 1729803608074225003, 
1.5417689100525205, -0.14364568108483847, 0.3021228320194352, 1729803608174375467, 
1.520473523560137, -0.1442893084980109, 0.30555540461763137, 1729803608272397163, 
1.500618875810331, -0.14558655483611924, 0.2866578331409118, 1729803608362847884, 
1.479580764066417, -0.14380926983784617, 0.2846294733881569, 1729803608462121764, 
1.4552973318306774, -0.14142603005635548, 0.3158446011621593, 1729803608576473056, 
1.4338597401160564, -0.14478064896159418, 0.30715733918658017, 1729803608673045846, 
1.4096333937417151, -0.14722584407588227, 0.29639593393752445, 1729803608783319100, 
1.3902730190132175, -0.1440566853727133, 0.28421422624046916, 1729803608874436912, 
1.3687907804764745, -0.1424791216170277, 0.2654811101518049, 1729803608974372394, 
1.347332819858374, -0.1433164066526999, 0.27341135097644936, 1729803609074182365, 
1.323460879024434, -0.1440261467345379, 0.2824654657608556, 1729803609184145553, 
1.3042145801498901, -0.14352872045001677, 0.2651483321433056, 1729803609274293897, 
1.2824019199750232, -0.14392489448327997, 0.24774069107371702, 1729803609374224163, 
1.26088253408497, -0.14451816357300712, 0.25636176038117664, 1729803609474186158, 
1.2411983976422751, -0.1439924757590685, 0.24068950906357803, 1729803609565021309, 
1.2175107854098088, -0.14447971002774118, 0.24813014962883886, 1729803609674313082, 
1.1958239857650343, -0.14462075354588916, 0.2548104492020802, 1729803609774194769, 
1.1740985522741996, -0.14479634621974002, 0.2390153364974631, 1729803609874190249, 
1.1543862037269383, -0.1451116708780137, 0.22366404681372629, 1729803609964584485, 
1.1308636751675472, -0.14430275671937387, 0.23048963332063183, 1729803610074074393, 
1.1101871863255928, -0.14043487775688415, 0.23726644178843703, 1729803610174218565, 
1.0906477084219075, -0.1339470783949929, 0.22228515364054416, 1729803610274229193, 
1.0728146791236768, -0.13100522999282538, 0.20759272828622372, 1729803610364458287, 
1.050730949343406, -0.13222498258587873, 0.2155481539753605, 1729803610475413252, 
1.031499618927869, -0.13121766910466692, 0.2206111427450372, 1729803610574228156, 
1.0130837861475646, -0.12625836468897392, 0.20513320529011428, 1729803610674229768, 
0.9925004305547698, -0.12382895760104846, 0.21247260642192264, 1729803610784106399, 
