x, y, theta, stamp, 
2.093401363367775e-08, -2.4196394221576156e-08, 2.38420424807158e-07, 1729803601563188687, 
2.093401363367775e-08, -2.4196394221576156e-08, 2.3842053849397223e-07, 1729803601632913410, 
2.093401363367775e-08, -2.4196394221576156e-08, 2.384206237590829e-07, 1729803601673064670, 
2.093401363367775e-08, -2.4196394221576156e-08, 2.384208016121935e-07, 1729803601769081582, 
4.8624173359712586e-05, -9.00626491784351e-06, -5.245205139679805e-06, 1729803601869115876, 
0.0096747362986207, 0.00030757737113162875, 0.0057101571695235, 1729803601978305716, 
0.02743973769247532, 0.0006701926467940211, 0.022472415761993755, 1729803602078216935, 
0.047577399760484695, 0.0013568156864494085, 0.043902658714445805, 1729803602168088619, 
0.06962855905294418, 0.0025358167476952076, 0.06779651826555295, 1729803602275236265, 
0.09177101403474808, 0.004899019841104746, 0.0958043062922979, 1729803602382807506, 
0.11043691635131836, 0.007229343988001347, 0.12383686129425106, 1729803602472867616, 
0.13071581721305847, 0.010418321006000042, 0.17518395866031136, 1729803602573092867, 
0.15041133761405945, 0.014718392863869667, 0.21900080961944104, 1729803602669068601, 
0.16963428258895874, 0.019443895667791367, 0.24300481335399488, 1729803602762851146, 
0.19149121642112732, 0.02519427053630352, 0.26117328707502774, 1729803602872885787, 
0.2112484872341156, 0.030585257336497307, 0.27581711390278535, 1729803602973078124, 
0.23078130185604095, 0.036384403705596924, 0.3122465569038345, 1729803603070103250, 
0.24907168745994568, 0.042709168046712875, 0.3536132942635834, 1729803603163111575, 
0.27029767632484436, 0.05133850872516632, 0.3899618240709077, 1729803603273382033, 
0.28934845328330994, 0.05965380743145943, 0.4154443385679217, 1729803603373083613, 
0.30779120326042175, 0.06835286319255829, 0.4376245486720302, 1729803603471459117, 
0.3282637894153595, 0.07846809178590775, 0.4727554305247549, 1729803603580905504, 
0.34321942925453186, 0.08652468025684357, 0.4964056249067245, 1729803603661947832, 
0.36276352405548096, 0.09797151386737823, 0.5250337746637781, 1729803603774473144, 
0.3802655041217804, 0.10838688910007477, 0.5475839842791397, 1729803603872452523, 
0.399553507566452, 0.1208859533071518, 0.5716142766512448, 1729803603982189294, 
0.41493692994117737, 0.13154497742652893, 0.5927946335313721, 1729803604075058460, 
0.43202918767929077, 0.14336621761322021, 0.6224906496526058, 1729803604173075699, 
0.44846421480178833, 0.155910462141037, 0.6464660453158814, 1729803604273098070, 
0.46302786469459534, 0.16740749776363373, 0.6661516978255164, 1729803604364588864, 
0.48063427209854126, 0.1818929761648178, 0.6885143161511802, 1729803604474503524, 
0.4964669942855835, 0.19541701674461365, 0.7058699322806498, 1729803604573124897, 
0.5118012428283691, 0.208942249417305, 0.7244161465625613, 1729803604673534901, 
0.528439998626709, 0.22445210814476013, 0.7480637305238023, 1729803604782976172, 
0.5417429208755493, 0.23734617233276367, 0.7653816546824782, 1729803604873626194, 
0.5564929246902466, 0.2518334686756134, 0.7837382098745672, 1729803604974134140, 
